Entry_Name,SaPS(WT),SaPS(S/Y_Phos),Category
NRCAM_HUMAN,0.0784415453672409,0.0728321,Decreased
SG1C1_HUMAN,0.0784278959035873,0.0683834,Decreased
MTL5_HUMAN,0.0783880427479744,0.099776775,Increased
ZN781_HUMAN,0.078355997800827,0.06084354,Decreased
PDD2L_HUMAN,0.0783088430762291,0.079602525,Increased
GBG10_HUMAN,0.0783055126667022,0.07686909,Decreased
SMAGP_HUMAN,0.0783055126667022,0.07830551,Decreased
UFM1_HUMAN,0.0783055126667022,0.06399024,Decreased
LTOR5_HUMAN,0.0783055126667022,0.06399024,Decreased
SERP1_HUMAN,0.0783055126667022,0.06469537,Decreased
TOM6_HUMAN,0.0783055126667022,0.06469537,Decreased
SC5A6_HUMAN,0.0782457590103149,0.07824576,Increased
LRP5_HUMAN,0.0781662762165069,0.078166276,Decreased
TR10A_HUMAN,0.0781105980277061,0.07940544,Increased
TM245_HUMAN,0.0780753791332244,0.07807538,Increased
WDR13_HUMAN,0.0780680030584335,0.12713295,Increased
LRFN2_HUMAN,0.0780584663152694,0.076976284,Decreased
MMAC_HUMAN,0.078018307685852,0.07670729,Decreased
KLRG2_HUMAN,0.0779635161161422,0.12323876,Increased
EVI2A_HUMAN,0.0779305547475814,0.073637724,Decreased
ARMX3_HUMAN,0.0779252275824546,0.20488675,Increased
CL042_HUMAN,0.0778267458081245,0.083820246,Increased
MD2BP_HUMAN,0.0777671188116073,0.08145417,Increased
MXRA8_HUMAN,0.0777242630720138,0.10292022,Increased
OLR1_HUMAN,0.0776643827557563,0.07229897,Decreased
SNX14_HUMAN,0.0776532515883445,0.09004089,Increased
POMT2_HUMAN,0.0775765925645828,0.07425028,Decreased
CQ054_HUMAN,0.077519953250885,0.071999356,Decreased
S20A2_HUMAN,0.0775057151913642,0.069620535,Decreased
ARMX2_HUMAN,0.0774424523115158,0.077442445,Decreased
S39A8_HUMAN,0.0774297341704368,0.07347539,Decreased
ARRD1_HUMAN,0.0774086192250251,0.06981303,Decreased
X3CL1_HUMAN,0.0773845836520195,0.10159147,Increased
ZN767_HUMAN,0.0773132145404815,0.10486679,Increased
FUT11_HUMAN,0.077096939086914,0.07263218,Decreased
KCNJ3_HUMAN,0.0770890787243843,0.07068947,Decreased
ACS2L_HUMAN,0.0770509466528892,0.05361529,Decreased
PKD1_HUMAN,0.0769737660884857,0.074800864,Decreased
GP161_HUMAN,0.0769419819116592,0.0768326,Decreased
CA053_HUMAN,0.0769372582435607,0.07117002,Decreased
CSDC2_HUMAN,0.0768967494368553,0.07179011,Decreased
VP9D1_HUMAN,0.0768666490912437,0.05906988,Decreased
ABCA4_HUMAN,0.0768587738275528,0.075814456,Decreased
S41A1_HUMAN,0.0768528133630752,0.07685281,Decreased
S39AD_HUMAN,0.0768494084477424,0.07684941,Increased
PCAT2_HUMAN,0.0768193379044532,0.06665565,Decreased
S26A2_HUMAN,0.0766996592283248,0.06528692,Decreased
SMIP8_HUMAN,0.0766944512724876,0.077062294,Increased
F174B_HUMAN,0.0766535550355911,0.06749568,Decreased
SRXN1_HUMAN,0.0766307786107063,0.07402094,Decreased
MTMRE_HUMAN,0.0765684992074966,0.054704744,Decreased
PARP6_HUMAN,0.0765361934900283,0.0765362,Increased
ZNHI2_HUMAN,0.0765097364783287,0.07865426,Increased
TMUB2_HUMAN,0.0765032991766929,0.07310703,Decreased
TAF1C_HUMAN,0.0764655917882919,0.07887919,Increased
MOCOS_HUMAN,0.0764498710632324,0.07658477,Increased
DOC11_HUMAN,0.0764462575316429,0.065204754,Decreased
MOT4_HUMAN,0.0764280930161476,0.07642809,Decreased
F234B_HUMAN,0.0763991028070449,0.054676943,Decreased
EPHA7_HUMAN,0.0763837173581123,0.07643489,Increased
ADRB2_HUMAN,0.0763659924268722,0.07651303,Increased
CH086_HUMAN,0.0763238295912742,0.1039389,Increased
XKR7_HUMAN,0.0762333050370216,0.07623331,Increased
LNX1_HUMAN,0.0762218162417411,0.07626891,Increased
ARMX1_HUMAN,0.0762158632278442,0.07664094,Increased
PIGR_HUMAN,0.076204665005207,0.089060545,Increased
ADCY6_HUMAN,0.0761589705944061,0.069444716,Decreased
GYS2_HUMAN,0.0760864466428756,0.13605006,Increased
DPPA4_HUMAN,0.0760826021432876,0.12513505,Increased
AT8B3_HUMAN,0.0760224908590316,0.06904404,Decreased
TMC6_HUMAN,0.0759771764278411,0.07597718,Increased
KCNKC_HUMAN,0.0758741647005081,0.07587417,Increased
CORIN_HUMAN,0.0758712664246559,0.08865552,Increased
AP2A1_HUMAN,0.0758475735783577,0.07974203,Increased
MZT2A_HUMAN,0.0758434012532234,0.30563393,Increased
LRFN4_HUMAN,0.0758344978094101,0.05530017,Decreased
WFS1_HUMAN,0.0758276358246803,0.065201685,Decreased
I27L1_HUMAN,0.075823500752449,0.0758235,Decreased
SATT_HUMAN,0.0758052095770835,0.0758052,Decreased
ANFB_HUMAN,0.075789950788021,0.107170664,Increased
UNC5D_HUMAN,0.0757673159241676,0.08786984,Increased
TSC2_HUMAN,0.0757551416754722,0.070154324,Decreased
DIP2A_HUMAN,0.0756849125027656,0.0733745,Decreased
RIMKA_HUMAN,0.0755795910954475,0.08295736,Increased
BARX2_HUMAN,0.0755522921681404,0.10264397,Increased
ABCD3_HUMAN,0.0755319148302078,0.075531915,Increased
ELAP2_HUMAN,0.0755181312561035,0.20774885,Increased
SYNE4_HUMAN,0.0754833817481994,0.15011351,Increased
VWDE_HUMAN,0.0754462629556655,0.07296834,Decreased
ESYT2_HUMAN,0.0754299238324165,0.09002493,Increased
CDCA4_HUMAN,0.0754086002707481,0.080338046,Increased
BOP_HUMAN,0.0753844827413559,0.1519269,Increased
CLCL1_HUMAN,0.0753345936536789,0.065961614,Decreased
NSG2_HUMAN,0.0752995759248733,0.079009436,Increased
S23A2_HUMAN,0.0752185136079788,0.07521851,Decreased
KANL3_HUMAN,0.0751980692148208,0.05889996,Decreased
SAM10_HUMAN,0.0751735493540763,0.09297294,Increased
TBCD9_HUMAN,0.0751633420586586,0.07516334,Decreased
AIFM1_HUMAN,0.0751377642154693,0.0795672,Increased
REC8_HUMAN,0.0751171931624412,0.08669995,Increased
MSH3_HUMAN,0.0751017853617668,0.07569747,Increased
VP13A_HUMAN,0.0750836879014968,0.07508369,Increased
G6PT2_HUMAN,0.0749900862574577,0.07499008,Decreased
DONS_HUMAN,0.0749741718173027,0.07200952,Decreased
TNI3K_HUMAN,0.0749662294983863,0.05448861,Decreased
RTKN_HUMAN,0.0749477669596672,0.06534618,Decreased
FCG2B_HUMAN,0.07488664239645,0.07766224,Increased
GTR10_HUMAN,0.0748790502548217,0.07745543,Increased
F86C1_HUMAN,0.0748421400785446,0.107776664,Increased
SCN2A_HUMAN,0.0748199969530105,0.07628756,Increased
TDRD6_HUMAN,0.0747333168983459,0.07473332,Increased
CALC_HUMAN,0.0747172981500625,0.08435575,Increased
LRR70_HUMAN,0.0746887624263763,0.07468876,Decreased
SCAM3_HUMAN,0.0746169239282608,0.054392617,Decreased
MTRR_HUMAN,0.0745804458856582,0.06112327,Decreased
BLT3A_HUMAN,0.0745432451367378,0.0773391,Increased
ACADV_HUMAN,0.0745409280061721,0.06312747,Decreased
ATL1_HUMAN,0.0745197236537933,0.08289817,Increased
LRFN3_HUMAN,0.0745009407401084,0.07222138,Decreased
FAKD5_HUMAN,0.0744682475924491,0.073049866,Decreased
UB2E2_HUMAN,0.0744618847966194,0.16261502,Increased
PDXD1_HUMAN,0.074436530470848,0.07401787,Decreased
TPTE_HUMAN,0.0744309574365615,0.07038678,Decreased
TNK1_HUMAN,0.074419155716896,0.054204978,Decreased
WDR90_HUMAN,0.0744175910949707,0.06811807,Decreased
REEP2_HUMAN,0.0743764489889144,0.104808375,Increased
STT3B_HUMAN,0.0742930024862289,0.0591821,Decreased
T200A_HUMAN,0.0742860212922096,0.12450439,Increased
PI4KA_HUMAN,0.0742695927619934,0.072754554,Decreased
UBP40_HUMAN,0.0742518901824951,0.106061205,Increased
CRIM1_HUMAN,0.0741664543747901,0.079535596,Increased
MOT8_HUMAN,0.0741661489009857,0.0725971,Decreased
KCC1D_HUMAN,0.074151910841465,0.22131121,Increased
ATG13_HUMAN,0.0740948542952537,0.07785672,Increased
RELB_HUMAN,0.074079506099224,0.24619205,Increased
PCD12_HUMAN,0.0740091800689697,0.05433383,Decreased
GUF1_HUMAN,0.0739828422665596,0.07098878,Decreased
EFNB2_HUMAN,0.0739171430468559,0.17495771,Increased
YIPF6_HUMAN,0.0739006325602531,0.07390063,Decreased
PIWL4_HUMAN,0.0738537311553955,0.07385373,Decreased
S4A4_HUMAN,0.073841318488121,0.07164892,Decreased
ERI3_HUMAN,0.0738305896520614,0.058575682,Decreased
GBF1_HUMAN,0.0738046541810035,0.06717463,Decreased
PGFRL_HUMAN,0.0737696662545204,0.05610367,Decreased
DSG2_HUMAN,0.0737518817186355,0.057542633,Decreased
HMGC2_HUMAN,0.0737097337841987,0.073709734,Increased
CRUM2_HUMAN,0.0737077370285987,0.073707744,Increased
SSPO_HUMAN,0.0736962556838989,0.07369625,Decreased
BRI3_HUMAN,0.0736932232975959,0.053174436,Decreased
RRF2M_HUMAN,0.0736852884292602,0.088488586,Increased
PDE3A_HUMAN,0.0736434832215309,0.0875382,Increased
I10R1_HUMAN,0.0735983774065971,0.07525693,Increased
WDCP_HUMAN,0.0735931992530822,0.1572786,Increased
KCNK3_HUMAN,0.0734783634543418,0.063599244,Decreased
B3A3_HUMAN,0.0734646916389465,0.07381827,Increased
RETR1_HUMAN,0.0734477117657661,0.17598955,Increased
GLT11_HUMAN,0.0734421759843826,0.07136082,Decreased
S45A2_HUMAN,0.0734394416213035,0.07380393,Increased
XKR6_HUMAN,0.0734050720930099,0.07271403,Decreased
CC022_HUMAN,0.0734050422906875,0.09060956,Increased
SMO_HUMAN,0.0733879953622818,0.063163,Decreased
GSC2_HUMAN,0.0733542293310165,0.13139856,Increased
FAXC_HUMAN,0.0732906609773635,0.0747921,Increased
LRRC1_HUMAN,0.0732640922069549,0.07335719,Increased
ILRUN_HUMAN,0.0732211843132972,0.18359907,Increased
S6A17_HUMAN,0.0732200443744659,0.076707795,Increased
SEM4G_HUMAN,0.0732150971889495,0.05405005,Decreased
NPIA1_HUMAN,0.0732055306434631,0.17359033,Increased
SV2B_HUMAN,0.0732020586729049,0.068103686,Decreased
CAD20_HUMAN,0.0731998160481453,0.07319982,Increased
S39AB_HUMAN,0.0731601566076278,0.07316016,Increased
VPS54_HUMAN,0.0731351971626281,0.0731352,Increased
GRIK4_HUMAN,0.0731286704540252,0.11093775,Increased
DDX59_HUMAN,0.0731165781617164,0.07391931,Increased
ARMC3_HUMAN,0.0731110945343971,0.083122864,Increased
LRC73_HUMAN,0.0730533599853515,0.073680714,Increased
ERBB3_HUMAN,0.0730068385601043,0.17607066,Increased
AVL9_HUMAN,0.072973720729351,0.054005247,Decreased
DOCK5_HUMAN,0.072965607047081,0.18566641,Increased
NOS3_HUMAN,0.0729338899254798,0.07270906,Decreased
NDC1_HUMAN,0.0729302614927291,0.058840413,Decreased
F229B_HUMAN,0.0729261189699173,0.06599082,Decreased
SC6A3_HUMAN,0.0728971362113952,0.07607919,Increased
S39AE_HUMAN,0.0728646963834762,0.0728647,Increased
UNC79_HUMAN,0.072861336171627,0.0777573,Increased
GRM7_HUMAN,0.0728455334901809,0.07107363,Decreased
AQP7_HUMAN,0.0728394240140914,0.072839424,Decreased
PRKDC_HUMAN,0.0728316754102706,0.07217489,Decreased
GP162_HUMAN,0.0728012546896934,0.06538986,Decreased
NPIA3_HUMAN,0.0727782398462295,0.11780927,Increased
MOT10_HUMAN,0.0727652311325073,0.06943892,Decreased
BBS10_HUMAN,0.0727476477622985,0.0587102,Decreased
ZBTB2_HUMAN,0.0727432668209075,0.05281239,Decreased
GRIK5_HUMAN,0.0727292671799659,0.077712886,Increased
S45A4_HUMAN,0.0727033615112304,0.06625677,Decreased
OTOP1_HUMAN,0.0726802945137023,0.07387417,Increased
NLRX1_HUMAN,0.0726514086127281,0.056447256,Decreased
ERR1_HUMAN,0.072648711502552,0.073451445,Increased
F124B_HUMAN,0.0726400464773178,0.0980332,Increased
ABCAD_HUMAN,0.0726360827684402,0.07263608,Decreased
PSMD8_HUMAN,0.0725962668657302,0.11225243,Increased
FRMD3_HUMAN,0.0725951641798019,0.0805241,Increased
PACRL_HUMAN,0.0725751668214798,0.15952453,Increased
ZBT39_HUMAN,0.0725513249635696,0.16937897,Increased
LAT4_HUMAN,0.0725364759564399,0.069210164,Decreased
SHCBP_HUMAN,0.0725207701325416,0.105470315,Increased
RLGPB_HUMAN,0.0725118666887283,0.054035403,Decreased
RETR2_HUMAN,0.0724808722734451,0.07722841,Increased
NDRG2_HUMAN,0.072473831474781,0.056662727,Decreased
ATOX1_HUMAN,0.0724558383226394,0.13974586,Increased
AT10D_HUMAN,0.0724197030067443,0.07396073,Increased
CAC1F_HUMAN,0.072377324104309,0.06815414,Decreased
SUSD5_HUMAN,0.0722835212945938,0.13840494,Increased
ERCC1_HUMAN,0.0722689181566238,0.09129771,Increased
SO4C1_HUMAN,0.0722635313868522,0.07059075,Decreased
CCNB2_HUMAN,0.0722571536898613,0.07274729,Increased
BLID_HUMAN,0.0721855089068412,0.05953423,Decreased
ATLA2_HUMAN,0.0720778480172157,0.0737056,Increased
SC5AC_HUMAN,0.0720218047499656,0.072021805,Increased
MF14B_HUMAN,0.0720053762197494,0.072005376,Decreased
STK40_HUMAN,0.0719791278243064,0.07330041,Increased
TUSC2_HUMAN,0.0718545168638229,0.24833687,Increased
CD006_HUMAN,0.0718390271067619,0.065387994,Decreased
DDX28_HUMAN,0.0718307867646217,0.07183079,Increased
FZD3_HUMAN,0.0718079060316085,0.07195764,Increased
LRP11_HUMAN,0.0717849805951118,0.07721685,Increased
VAMP8_HUMAN,0.0717703253030777,0.14143257,Increased
UQCC6_HUMAN,0.0717347636818885,0.10154803,Increased
PI4KB_HUMAN,0.0716918930411338,0.08004758,Increased
TERT_HUMAN,0.0716791376471519,0.07167914,Increased
ABTB2_HUMAN,0.071638748049736,0.06955218,Decreased
SEM6C_HUMAN,0.0715647190809249,0.07156472,Increased
TRI42_HUMAN,0.0714480876922607,0.09280221,Increased
COQ9_HUMAN,0.0714422613382339,0.071565166,Increased
KCNA2_HUMAN,0.0714399069547653,0.060849823,Decreased
AP3B2_HUMAN,0.071434885263443,0.1356078,Increased
WDR24_HUMAN,0.0714153498411178,0.08333732,Increased
E2F2_HUMAN,0.0713344365358352,0.11505196,Increased
PKHA8_HUMAN,0.0713213309645652,0.0666729,Decreased
EPHB1_HUMAN,0.0712956935167312,0.07834752,Increased
S6A16_HUMAN,0.0712694376707077,0.06850501,Decreased
S12A7_HUMAN,0.0712664499878883,0.06280334,Decreased
NLGNX_HUMAN,0.0712644681334495,0.06884524,Decreased
ECEL1_HUMAN,0.071198746562004,0.06676899,Decreased
MPEG1_HUMAN,0.0711782276630401,0.07117822,Decreased
SYT13_HUMAN,0.0711764544248581,0.080962166,Increased
NPCL1_HUMAN,0.0710513815283775,0.07105138,Decreased
WDR75_HUMAN,0.0710454359650611,0.07707385,Increased
RADIL_HUMAN,0.0710341185331344,0.07103412,Increased
M3K15_HUMAN,0.0710271820425987,0.075421296,Increased
CRTAM_HUMAN,0.0710206553339958,0.06172098,Decreased
RIMKB_HUMAN,0.0709500983357429,0.0648304,Decreased
CLCN2_HUMAN,0.0709438547492027,0.0702567,Decreased
TM215_HUMAN,0.0709268450736999,0.08835535,Increased
F135B_HUMAN,0.070846326649189,0.06634477,Decreased
BIRC7_HUMAN,0.0708430036902427,0.06613153,Decreased
RTN2_HUMAN,0.0707688480615615,0.08330109,Increased
FREM2_HUMAN,0.0707480981945991,0.0707481,Increased
SPAT2_HUMAN,0.0706792026758194,0.1671563,Increased
PP6R2_HUMAN,0.0705891698598861,0.06352137,Decreased
ACTMP_HUMAN,0.0705790147185325,0.07119103,Increased
MYO19_HUMAN,0.0705539733171463,0.07055397,Decreased
TRI56_HUMAN,0.0705462619662284,0.06334306,Decreased
MAGA4_HUMAN,0.0705221146345138,0.13087174,Increased
SL9C1_HUMAN,0.070463016629219,0.07046302,Increased
SPESP_HUMAN,0.0704519748687744,0.08535673,Increased
KCNK5_HUMAN,0.0704490169882774,0.06782822,Decreased
STRP2_HUMAN,0.0703774541616439,0.12785791,Increased
TB22A_HUMAN,0.070275567471981,0.1347334,Increased
SL9A9_HUMAN,0.0702751129865646,0.06753663,Decreased
DYLT5_HUMAN,0.0702458024024963,0.066006444,Decreased
ERMA_HUMAN,0.0702394545078277,0.050257165,Decreased
AA2AR_HUMAN,0.0702324360609054,0.069311254,Decreased
GATM_HUMAN,0.0702032893896102,0.07391859,Increased
AT11B_HUMAN,0.0701384022831916,0.081739135,Increased
ITPR3_HUMAN,0.0701365023851394,0.06716873,Decreased
PTBP2_HUMAN,0.0701313912868499,0.07013139,Decreased
TNF14_HUMAN,0.0701240450143814,0.060122855,Decreased
FLRT2_HUMAN,0.0701106935739517,0.070369884,Increased
SCAM1_HUMAN,0.070094458758831,0.059214972,Decreased
IMA7_HUMAN,0.0700810402631759,0.07008104,Decreased
DUS16_HUMAN,0.0700345709919929,0.18320587,Increased
KPB1_HUMAN,0.0700296387076377,0.06071846,Decreased
MAGC3_HUMAN,0.0700260549783706,0.08178244,Increased
CCD87_HUMAN,0.0700237229466438,0.109693326,Increased
MFS4B_HUMAN,0.0699636787176132,0.06996368,Increased
NDUV3_HUMAN,0.069915272295475,0.067842975,Decreased
QCR9_HUMAN,0.0699145197868347,0.06436321,Decreased
ADA2A_HUMAN,0.0698958858847618,0.055531897,Decreased
POPD2_HUMAN,0.0698792487382888,0.053650934,Decreased
PCDA3_HUMAN,0.0698467418551445,0.059964407,Decreased
AGRB3_HUMAN,0.0697822719812393,0.06851488,Decreased
S12A1_HUMAN,0.0697605982422828,0.07044228,Increased
NLGN2_HUMAN,0.0697595551609993,0.069759555,Decreased
PIPSL_HUMAN,0.0697432905435562,0.06978611,Increased
ZC3C1_HUMAN,0.069692924618721,0.2534453,Increased
MON1B_HUMAN,0.0696882456541061,0.06945945,Decreased
STK39_HUMAN,0.0696862787008285,0.120221235,Increased
CK091_HUMAN,0.0696736127138137,0.089564584,Increased
SARM1_HUMAN,0.06965222209692,0.076794975,Increased
HMOX1_HUMAN,0.0696361437439918,0.06084642,Decreased
PTHB1_HUMAN,0.0696340203285217,0.06963402,Decreased
S7A14_HUMAN,0.0696304067969322,0.06721209,Decreased
MACC1_HUMAN,0.0696223378181457,0.06962234,Increased
NID1_HUMAN,0.0696101784706115,0.07138142,Increased
ATPB_HUMAN,0.0696048960089683,0.07840289,Increased
IREB2_HUMAN,0.0695976838469505,0.068935044,Decreased
TM134_HUMAN,0.0695823729038238,0.102201566,Increased
FCG2A_HUMAN,0.0695742219686508,0.06977729,Increased
MICU2_HUMAN,0.0695514306426048,0.085495144,Increased
LIMK1_HUMAN,0.0695127472281456,0.12040534,Increased
KNCN_HUMAN,0.0694832652807235,0.069483265,Decreased
WDFY3_HUMAN,0.0694259032607078,0.066540934,Decreased
B3A2_HUMAN,0.0694129317998886,0.08116979,Increased
SORL_HUMAN,0.0693956464529037,0.06945654,Increased
MZT2B_HUMAN,0.0693690180778503,0.17122175,Increased
RIPK4_HUMAN,0.0693660527467727,0.07271792,Increased
ERG1_HUMAN,0.0693627446889877,0.069362745,Increased
EXOG_HUMAN,0.0693527087569236,0.09937871,Increased
AAPK2_HUMAN,0.0693414211273193,0.10606114,Increased
UPP_HUMAN,0.0693331435322761,0.06646736,Decreased
DCA16_HUMAN,0.0692632049322128,0.07424771,Increased
SCN3A_HUMAN,0.0691977813839912,0.06919778,Decreased
BEST2_HUMAN,0.0691938921809196,0.074414834,Increased
TBC8B_HUMAN,0.0691588073968887,0.06915881,Increased
HBEGF_HUMAN,0.0691364854574203,0.06836493,Decreased
TPO_HUMAN,0.0690792426466941,0.065207064,Decreased
AGRF1_HUMAN,0.0690434426069259,0.06904344,Decreased
CLCN7_HUMAN,0.0689107105135917,0.06891071,Decreased
SO4A1_HUMAN,0.0689092874526977,0.066547364,Decreased
ATMIN_HUMAN,0.0688863396644592,0.06947607,Increased
RTL1_HUMAN,0.0688263997435569,0.1315448,Increased
DTX4_HUMAN,0.0687865614891052,0.07145566,Increased
ELFN1_HUMAN,0.0687646493315696,0.07271536,Increased
METL4_HUMAN,0.0687637031078338,0.071525075,Increased
SNX17_HUMAN,0.0687564387917518,0.270109,Increased
YIF1A_HUMAN,0.0687416642904281,0.063847415,Decreased
CEAM4_HUMAN,0.0687416642904281,0.0718076,Increased
SC5A3_HUMAN,0.068735085427761,0.06662578,Decreased
DIP2B_HUMAN,0.0687340945005416,0.06803661,Decreased
GTPB6_HUMAN,0.0686553865671157,0.106185056,Increased
ITIH6_HUMAN,0.0686482638120651,0.0643027,Decreased
LST1_HUMAN,0.0686377063393592,0.09985112,Increased
CARME_HUMAN,0.0686297863721847,0.15916985,Increased
PML_HUMAN,0.0686288028955459,0.18680465,Increased
EFNB1_HUMAN,0.0686201825737953,0.17777607,Increased
SF3B1_HUMAN,0.0685685127973556,0.20526943,Increased
VS10L_HUMAN,0.0685307160019874,0.068530716,Decreased
CL054_HUMAN,0.0685111582279205,0.06945803,Increased
VP13C_HUMAN,0.0684805735945701,0.068480566,Decreased
ITA5_HUMAN,0.0684790760278701,0.068479076,Decreased
APOA2_HUMAN,0.068383403122425,0.15092573,Increased
DPOG2_HUMAN,0.0683565139770507,0.06626272,Decreased
ADCY3_HUMAN,0.0683381706476211,0.069044195,Increased
CQ10B_HUMAN,0.0683089941740036,0.0702458,Increased
K319L_HUMAN,0.0682530179619789,0.0673749,Decreased
SUSD6_HUMAN,0.0681899487972259,0.06818995,Increased
FGRL1_HUMAN,0.0681783333420753,0.06823505,Increased
TBL1X_HUMAN,0.0681638121604919,0.054334432,Decreased
SHOC1_HUMAN,0.0681140273809433,0.06812431,Increased
CAD19_HUMAN,0.0681125819683075,0.07081305,Increased
RGRF2_HUMAN,0.0681121349334716,0.15465835,Increased
S26A6_HUMAN,0.0680733099579811,0.06590707,Decreased
S12A8_HUMAN,0.0680721849203109,0.0698805,Increased
NTRK1_HUMAN,0.068046323955059,0.068046324,Increased
TNAP2_HUMAN,0.0680155679583549,0.12234616,Increased
ULK4_HUMAN,0.0679618641734123,0.0727684,Increased
ANR63_HUMAN,0.0679615586996078,0.07619765,Increased
INSR_HUMAN,0.0679401829838752,0.06794018,Decreased
T132A_HUMAN,0.0679164975881576,0.0679165,Increased
SZT2_HUMAN,0.0679133087396621,0.06843919,Increased
GRP3_HUMAN,0.0678884759545326,0.06862344,Increased
SO1B1_HUMAN,0.0678340196609497,0.06783402,Increased
FOS_HUMAN,0.0678247660398483,0.1371309,Increased
KPCD2_HUMAN,0.0678027123212814,0.07782233,Increased
KI2L2_HUMAN,0.0678023323416709,0.073381566,Increased
PLAK_HUMAN,0.0678019225597381,0.05559531,Decreased
AGRG6_HUMAN,0.0677972212433815,0.061931144,Decreased
SMIM1_HUMAN,0.0677628964185714,0.1299274,Increased
COX7C_HUMAN,0.0677628964185714,0.06622735,Decreased
SL9A3_HUMAN,0.0677218586206436,0.06772186,Increased
ZN542_HUMAN,0.0677078664302825,0.082402416,Increased
SRPRA_HUMAN,0.0677039548754692,0.08392325,Increased
ADAM8_HUMAN,0.0676946267485618,0.06769463,Increased
CHST1_HUMAN,0.0676702409982681,0.10101843,Increased
TRM1L_HUMAN,0.0676294639706611,0.06927185,Increased
IBTK_HUMAN,0.0676092430949211,0.06650903,Decreased
AGRA2_HUMAN,0.0675956457853317,0.057068788,Decreased
MDR1_HUMAN,0.067577064037323,0.067530744,Decreased
PUF60_HUMAN,0.0675767436623573,0.09985921,Increased
ACLY_HUMAN,0.0675611570477485,0.07310086,Increased
KI3L1_HUMAN,0.0675413981080055,0.0781085,Increased
PKN3_HUMAN,0.0675283521413803,0.06538342,Decreased
LRC8A_HUMAN,0.0674694925546646,0.0674695,Increased
DOCK6_HUMAN,0.0674581676721572,0.06745817,Increased
ERMP1_HUMAN,0.0674112141132354,0.064764306,Decreased
DGKQ_HUMAN,0.067398801445961,0.061346065,Decreased
MRP4_HUMAN,0.0673872455954551,0.06731329,Decreased
CEP78_HUMAN,0.0673559457063674,0.28431195,Increased
LPXN_HUMAN,0.0673450604081153,0.07473975,Increased
VIAAT_HUMAN,0.0673434063792228,0.12211107,Increased
SO1B3_HUMAN,0.067342884838581,0.06701571,Decreased
CCN1_HUMAN,0.0673339441418647,0.09357673,Increased
S38A4_HUMAN,0.0672550499439239,0.06334005,Decreased
LAT2_HUMAN,0.0672439336776733,0.06724393,Decreased
YD286_HUMAN,0.0672275647521019,0.06750809,Increased
VSI10_HUMAN,0.067174457013607,0.06691077,Decreased
QKI_HUMAN,0.067165806889534,0.12159522,Increased
CAH5B_HUMAN,0.0671587139368057,0.066006444,Decreased
CTBP2_HUMAN,0.0671575888991355,0.06610362,Decreased
CIP2A_HUMAN,0.0671452432870864,0.06599201,Decreased
SL9B2_HUMAN,0.0671362727880477,0.06713627,Decreased
PPR3D_HUMAN,0.0671345889568328,0.09692003,Increased
CYTB_HUMAN,0.0671313032507896,0.09494879,Increased
MRP2_HUMAN,0.0671257078647613,0.07147821,Increased
SNAI1_HUMAN,0.0671132802963256,0.11221105,Increased
KS6A4_HUMAN,0.067111998796463,0.07456909,Increased
PSMD2_HUMAN,0.0670914724469184,0.07500805,Increased
SCN9A_HUMAN,0.0670903921127319,0.06643759,Decreased
NCKX3_HUMAN,0.0670525878667831,0.06691485,Decreased
ACE2_HUMAN,0.0670359134674072,0.07138705,Increased
SAHH2_HUMAN,0.0669982880353927,0.0801455,Increased
FACD2_HUMAN,0.0669751614332199,0.06331048,Decreased
TRIL_HUMAN,0.0669539123773574,0.05516539,Decreased
CD003_HUMAN,0.0669391676783561,0.15850271,Increased
KCNU1_HUMAN,0.066932313144207,0.0679089,Increased
SIGIR_HUMAN,0.0669133067131042,0.06446711,Decreased
CCNI_HUMAN,0.0668885335326194,0.06499872,Decreased
VWA8_HUMAN,0.0668811351060867,0.06313683,Decreased
BRAF_HUMAN,0.0668720230460167,0.12434807,Increased
LGR4_HUMAN,0.0668705329298973,0.06422363,Decreased
PO210_HUMAN,0.0668563172221183,0.06493048,Decreased
PTTG2_HUMAN,0.066854327917099,0.20812157,Increased
GMEB1_HUMAN,0.0667868256568908,0.052763455,Decreased
SPY3_HUMAN,0.0667855888605117,0.058585953,Decreased
ADX_HUMAN,0.0667640045285224,0.07353365,Increased
SL9A7_HUMAN,0.0667545571923255,0.0945855,Increased
ANKUB_HUMAN,0.0667332857847213,0.053722076,Decreased
MEDAG_HUMAN,0.0667212307453155,0.06672124,Increased
HSPB1_HUMAN,0.0666888430714607,0.12015221,Increased
PPDPF_HUMAN,0.0666708350181579,0.063757524,Decreased
SCO2_HUMAN,0.0666646361351013,0.14867637,Increased
F234A_HUMAN,0.0666520968079567,0.0586097,Decreased
TM186_HUMAN,0.0666448324918747,0.06149583,Decreased
PTH1R_HUMAN,0.066639706492424,0.05968547,Decreased
KPYR_HUMAN,0.0666244700551033,0.07773531,Increased
PRR5L_HUMAN,0.0666225180029869,0.06428852,Decreased
NFAM1_HUMAN,0.0666056871414184,0.111279294,Increased
DAPK1_HUMAN,0.0665857344865799,0.068249896,Increased
VISTA_HUMAN,0.0665489733219146,0.08334803,Increased
CPEB1_HUMAN,0.0665129423141479,0.12617074,Increased
ECE1_HUMAN,0.0664922147989273,0.15006651,Increased
PDE7B_HUMAN,0.0664800032973289,0.101687744,Increased
GABP2_HUMAN,0.0664704889059066,0.0843517,Increased
