ID,Age_weeks,Date,FW_apex,UV,Lux,Time_assayed_1,Time_assayed_fraction_1,Alightments_1,Time_active_1,Distance_1,Time_assayed_2,Time_assayed_fraction_2,Alightments_2,Time_active_2,Distance_2,Raining,Noisy,Lux_scaled,UV_scaled,Time_assayed_fraction_mean,Alightments_mean,Time_active_mean,Distance_mean,Time_assayed_max,Time_assayed_fraction_max,Alightments_max,Time_active_max,Distance_max,Species,Sex,Diet,Eclosion_weight,FW_length,Longevity,Time_active_max_prop,Distance_max_prop
DL37,1,2022-07-15,TRUE,5.1,7540,11:10:00,0.4653,1,19.7,126,11:28:00,0.4778,1,45.0,320.0,FALSE,FALSE,-0.36271741462523227,-0.7721236976309027,0.47155,1.0,32.35,223.0,11:28:00,0.4778,1,45.0,320.0,Dryas,M,PD,0.205,41,22,1.0,0.24615384615384617
DL18,5,2022-07-15,FALSE,5.1,7540,11:13:00,0.4674,1,2.38,90,11:31:00,0.4799,1,3.28,47.0,TRUE,FALSE,-0.36271741462523227,-0.7721236976309027,0.47365,1.0,2.83,68.5,11:31:00,0.4799,1,3.28,47.0,Dryas,M,PD,0.186,43,50,0.07288888888888888,0.036153846153846154
HL21,13,2022-07-15,FALSE,5.3,2330,11:22:00,0.4736,1,18.09,1268,11:33:00,0.4813,1,14.77,1154.0,TRUE,FALSE,-0.9317088745585226,-0.60538047125873,0.47745000000000004,1.0,16.43,1211.0,11:22:00,0.4736,1,18.09,1268.0,Hecale,M,PF,0.247,46,96,0.402,0.9753846153846154
DL38,1,2022-07-15,TRUE,5.3,2330,11:23:00,0.4743,1,2.78,0,11:38:00,0.4847,1,1.55,0.0,TRUE,FALSE,-0.9317088745585226,-0.60538047125873,0.47950000000000004,1.0,2.165,0.0,11:23:00,0.4743,1,2.78,0.0,Dryas,M,PD,0.133,38,9,0.06177777777777777,0.0
HL60,7,2022-07-18,FALSE,6.0,30200,11:47:00,0.491,1,9.42,566,11:55:00,0.4965,0,45.0,955.0,FALSE,FALSE,2.1120131961402877,-0.021779178956125616,0.49375,0.5,27.21,760.5,11:55:00,0.4965,0,45.0,955.0,Hecale,F,PF,0.238,45,71,1.0,0.7346153846153847
DL40,1,2022-07-18,TRUE,6.0,30200,11:48:00,0.4917,1,1.66,39,11:57:00,0.4979,1,2.49,170.0,FALSE,FALSE,2.1120131961402877,-0.021779178956125616,0.4948,1.0,2.075,104.5,11:57:00,0.4979,1,2.49,170.0,Dryas,F,PD,0.164,40,22,0.05533333333333334,0.13076923076923078
DL43,1,2022-07-28,TRUE,6.0,30200,11:51:00,0.4938,1,13.03,700,11:59:00,0.4993,1,1.74,89.0,FALSE,FALSE,2.1120131961402877,-0.021779178956125616,0.49655000000000005,1.0,7.385,394.5,11:51:00,0.4938,1,13.03,700.0,Dryas,F,PF,0.206,42,29,0.28955555555555557,0.5384615384615384
DL41,1,2022-07-18,TRUE,7.0,4660,12:11:00,0.5076,1,40.03,38,12:16:00,0.5111,1,26.53,1300.0,FALSE,FALSE,-0.6772462830720415,0.8119369529047374,0.50935,1.0,33.28,669.0,12:11:00,0.5076,1,40.03,38.0,Dryas,M,PF,0.184,37,28,0.8895555555555555,0.02923076923076923
DL42,1,2022-07-18,TRUE,7.0,4660,12:14:00,0.5097,0,45.0,1208,12:19:00,0.5132,1,35.73,1300.0,FALSE,FALSE,-0.6772462830720415,0.8119369529047374,0.51145,0.5,40.364999999999995,1254.0,12:14:00,0.5097,0,45.0,1208.0,Dryas,M,PF,0.16,40,35,1.0,0.9292307692307692
HL68,3,2022-07-20,TRUE,4.5,9110,10:29:00,0.4368,1,7.19,507,10:36:00,0.4417,1,25.45,1113.0,FALSE,FALSE,-0.19125549675665918,-1.2723533767474202,0.43925000000000003,1.0,16.32,810.0,10:36:00,0.4417,1,25.45,1113.0,Hecale,F,PD,0.299,46,28,0.5655555555555556,0.8561538461538462
HL69,3,2022-07-20,TRUE,4.5,9110,10:32:00,0.4389,1,18.97,1250,10:38:00,0.4431,1,25.75,1150.0,FALSE,FALSE,-0.19125549675665918,-1.2723533767474202,0.441,1.0,22.36,1200.0,10:38:00,0.4431,1,25.75,1150.0,Hecale,F,PD,0.278,43,48,0.5722222222222222,0.8846153846153846
DL44,1,2022-07-20,TRUE,4.5,9110,10:34:00,0.4403,1,2.42,17,10:41:00,0.4451,1,1.29,14.0,FALSE,FALSE,-0.19125549675665918,-1.2723533767474202,0.4427,1.0,1.855,15.5,10:34:00,0.4403,1,2.42,17.0,Dryas,F,PD,0.085,31,29,0.05377777777777778,0.013076923076923076
HL67,3,2022-07-20,TRUE,4.9,9850,10:54:00,0.4542,1,3.5,114,11:07:00,0.4632,1,4.75,292.0,FALSE,FALSE,-0.11043905139185402,-0.9388669240030747,0.4587,1.0,4.125,203.0,11:07:00,0.4632,1,4.75,292.0,Hecale,M,PF,0.265,43,40,0.10555555555555556,0.2246153846153846
DL27,3,2022-07-20,FALSE,4.9,9850,10:56:00,0.4556,1,2.41,105,11:10:00,0.4653,3,7.77,270.0,FALSE,FALSE,-0.11043905139185402,-0.9388669240030747,0.46045,2.0,5.09,187.5,11:10:00,0.4653,3,7.77,270.0,Dryas,M,PF,0.189,42,24,0.17266666666666666,0.2076923076923077
DL30,3,2022-07-20,FALSE,4.9,9850,10:59:00,0.4576,3,20.79,77,11:14:00,0.4681,3,38.98,374.0,FALSE,FALSE,-0.11043905139185402,-0.9388669240030747,0.46285,3.0,29.884999999999998,225.5,11:14:00,0.4681,3,38.98,374.0,Dryas,M,PD,0.193,42,22,0.8662222222222221,0.2876923076923077
DL22,5,2022-07-20,FALSE,4.9,9850,11:02:00,0.4597,1,3.92,102,11:16:00,0.4694,2,25.71,275.0,FALSE,FALSE,-0.11043905139185402,-0.9388669240030747,0.46455,1.5,14.815000000000001,188.5,11:16:00,0.4694,2,25.71,275.0,Dryas,M,PF,0.177,40,41,0.5713333333333334,0.21153846153846154
DL29,3,2022-07-20,FALSE,4.9,9850,11:03:00,0.4604,3,7.3,252,11:18:00,0.4708,2,43.0,826.0,FALSE,FALSE,-0.11043905139185402,-0.9388669240030747,0.4656,2.5,25.15,539.0,11:18:00,0.4708,2,43.0,826.0,Dryas,M,PD,0.188,42,29,0.9555555555555556,0.6353846153846154
DL35,3,2022-07-22,FALSE,6.0,7220,11:30:00,0.4792,1,1.75,54,11:43:00,0.4882,1,1.89,55.0,FALSE,FALSE,-0.3976650666748777,-0.021779178956125616,0.4837,1.0,1.8199999999999998,54.5,11:43:00,0.4882,1,1.89,55.0,Dryas,F,PD,0.247,42,35,0.041999999999999996,0.04230769230769231
HL79,1,2022-07-22,TRUE,6.0,7220,11:33:00,0.4813,0,45.0,177,11:45:00,0.4896,1,10.53,40.0,FALSE,FALSE,-0.3976650666748777,-0.021779178956125616,0.48545,0.5,27.765,108.5,11:33:00,0.4813,0,45.0,177.0,Hecale,F,PF,0.224,44,115,1.0,0.13615384615384615
HL7,15,2022-07-22,FALSE,6.0,7220,11:36:00,0.4833,1,21.81,59,11:49:00,0.4924,1,11.46,110.0,FALSE,FALSE,-0.3976650666748777,-0.021779178956125616,0.48785,1.0,16.634999999999998,84.5,11:36:00,0.4833,1,21.81,59.0,Hecale,F,PF,0.182,40,119,0.48466666666666663,0.045384615384615384
HL81,1,2022-07-22,TRUE,6.0,7220,11:38:00,0.4847,1,3.85,109,11:53:00,0.4951,1,2.29,46.0,TRUE,FALSE,-0.3976650666748777,-0.021779178956125616,0.4899,1.0,3.0700000000000003,77.5,11:38:00,0.4847,1,3.85,109.0,Hecale,F,PD,0.208,42,75,0.08555555555555555,0.08384615384615385
DL34,3,2022-07-22,FALSE,6.0,7220,11:40:00,0.4861,1,2.98,77,11:51:00,0.4938,1,1.78,26.0,TRUE,FALSE,-0.3976650666748777,-0.021779178956125616,0.48995,1.0,2.38,51.5,11:40:00,0.4861,1,2.98,77.0,Dryas,F,PD,0.181,40,29,0.06622222222222222,0.05923076923076923
HL80,1,2022-07-22,TRUE,5.9,1608,12:07:00,0.5049,1,1.43,0,12:35:00,0.5243,1,1.65,95.0,TRUE,FALSE,-1.010559514495535,-0.10515079214221162,0.5146,1.0,1.54,47.5,12:35:00,0.5243,1,1.65,95.0,Hecale,M,PD,0.197,43,40,0.03666666666666667,0.07307692307692308
DL33,3,2022-07-22,TRUE,5.9,1608,12:09:00,0.5063,2,7.81,90,12:37:00,0.5257,1,8.38,127.0,TRUE,FALSE,-1.010559514495535,-0.10515079214221162,0.516,1.5,8.095,108.5,12:37:00,0.5257,1,8.38,127.0,Dryas,M,PF,0.26,43,27,0.18622222222222223,0.09769230769230769
HL71,3,2022-07-22,TRUE,5.9,1608,12:12:00,0.5083,1,3.25,60,12:39:00,0.5271,1,1.19,0.0,TRUE,FALSE,-1.010559514495535,-0.10515079214221162,0.5177,1.0,2.2199999999999998,30.0,12:12:00,0.5083,1,3.25,60.0,Hecale,M,PD,0.244,43,74,0.07222222222222222,0.046153846153846156
DL32,3,2022-07-22,TRUE,5.9,1608,12:26:00,0.5181,1,2.56,75,12:42:00,0.5292,1,2.54,119.0,TRUE,FALSE,-1.010559514495535,-0.10515079214221162,0.52365,1.0,2.55,97.0,12:26:00,0.5181,1,2.56,75.0,Dryas,M,PF,0.154,42,29,0.05688888888888889,0.057692307692307696
HL72,3,2022-07-22,TRUE,5.9,1608,12:28:00,0.5194,1,24.67,222,12:48:00,0.5333,1,38.45,144.0,TRUE,FALSE,-1.010559514495535,-0.10515079214221162,0.52635,1.0,31.560000000000002,183.0,12:48:00,0.5333,1,38.45,144.0,Hecale,M,PD,0.182,39,49,0.8544444444444446,0.11076923076923077
DL24,5,2022-07-22,TRUE,5.9,1608,12:30:00,0.5208,1,2.63,56,12:50:00,0.5347,1,1.27,0.0,TRUE,FALSE,-1.010559514495535,-0.10515079214221162,0.5277499999999999,1.0,1.95,28.0,12:30:00,0.5208,1,2.63,56.0,Dryas,M,PF,0.2,43,48,0.058444444444444445,0.043076923076923075
HL62,7,2022-07-25,TRUE,5.0,15590,12:21:00,0.5146,1,10.05,800,11:34:00,0.4819,1,2.02,36.0,FALSE,FALSE,0.5164344572486615,-0.8554953108169887,0.49824999999999997,1.0,6.035,418.0,12:21:00,0.5146,1,10.05,800.0,Hecale,M,PD,0.225,43,65,0.22333333333333336,0.6153846153846154
HL75,3,2022-07-25,TRUE,5.0,15590,12:23:00,0.516,1,36.83,915,11:36:00,0.4833,1,34.67,1154.0,FALSE,FALSE,0.5164344572486615,-0.8554953108169887,0.49965000000000004,1.0,35.75,1034.5,12:23:00,0.516,1,36.83,915.0,Hecale,F,PD,0.176,41,40,0.8184444444444444,0.7038461538461539
HL77,3,2022-07-25,TRUE,5.0,15590,12:27:00,0.5188,1,26.23,1126,11:40:00,0.4861,1,15.88,1271.0,FALSE,FALSE,0.5164344572486615,-0.8554953108169887,0.5024500000000001,1.0,21.055,1198.5,12:27:00,0.5188,1,26.23,1126.0,Hecale,M,PF,0.235,44,66,0.5828888888888889,0.8661538461538462
HL63,7,2022-07-25,FALSE,5.0,15590,11:31:00,0.4799,1,4.44,108,11:42:00,0.4875,1,8.0,701.0,FALSE,FALSE,0.5164344572486615,-0.8554953108169887,0.4837,1.0,6.220000000000001,404.5,11:42:00,0.4875,1,8.0,701.0,Hecale,F,PD,0.236,45,63,0.17777777777777778,0.5392307692307692
HL74,3,2022-07-25,TRUE,5.0,15590,11:33:00,0.4813,1,1.75,112,11:48:00,0.4917,1,2.5,94.0,FALSE,FALSE,0.5164344572486615,-0.8554953108169887,0.48650000000000004,1.0,2.125,103.0,11:48:00,0.4917,1,2.5,94.0,Hecale,F,PF,0.249,44,35,0.05555555555555555,0.07230769230769231
HL45,13,2022-07-27,FALSE,5.2,1950,10:14:00,0.4264,1,10.4,143,10:21:00,0.4313,1,3.08,80.0,FALSE,FALSE,-0.9732092113674765,-0.688752084444816,0.42885,1.0,6.74,111.5,10:14:00,0.4264,1,10.4,143.0,Hecale,F,PD,0.248,45,106,0.23111111111111113,0.11
HL24,15,2022-07-29,FALSE,6.0,32100,11:15:00,0.4688,1,2.05,45,11:20:00,0.4722,1,0.76,1300.0,FALSE,FALSE,2.3195148801850576,-0.021779178956125616,0.47050000000000003,1.0,1.4049999999999998,672.5,11:15:00,0.4688,1,2.05,45.0,Hecale,F,PF,0.166,40,112,0.04555555555555555,0.03461538461538462
DL37,3,2022-07-29,TRUE,6.0,32100,11:17:00,0.4701,1,1.78,19,11:23:00,0.4743,1,2.46,75.0,FALSE,FALSE,2.3195148801850576,-0.021779178956125616,0.4722,1.0,2.12,47.0,11:23:00,0.4743,1,2.46,75.0,Dryas,M,PD,0.205,41,22,0.05466666666666667,0.057692307692307696
DL40,3,2022-08-01,FALSE,4.9,19110,10:57:00,0.4563,1,2.43,124,11:06:00,0.4625,1,1.44,30.0,FALSE,FALSE,0.9008586297947617,-0.9388669240030747,0.45940000000000003,1.0,1.935,77.0,10:57:00,0.4563,1,2.43,124.0,Dryas,F,PD,0.164,40,22,0.054000000000000006,0.09538461538461539
DL43,3,2022-08-01,FALSE,4.9,19110,10:58:00,0.4569,3,21.08,1170,11:09:00,0.4646,1,3.64,375.0,FALSE,FALSE,0.9008586297947617,-0.9388669240030747,0.46075,2.0,12.36,772.5,10:58:00,0.4569,3,21.08,1170.0,Dryas,F,PF,0.206,42,29,0.4684444444444444,0.9
HL60,9,2022-08-01,FALSE,4.9,19110,11:02:00,0.4597,5,36.52,1266,11:10:00,0.4653,1,4.72,523.0,FALSE,FALSE,0.9008586297947617,-0.9388669240030747,0.4625,3.0,20.62,894.5,11:02:00,0.4597,5,36.52,1266.0,Hecale,F,PF,0.238,45,71,0.8115555555555556,0.9738461538461538
DL41,3,2022-08-01,TRUE,4.9,19110,11:21:00,0.4729,1,12.69,286,11:27:00,0.4771,1,1.73,35.0,FALSE,FALSE,0.9008586297947617,-0.9388669240030747,0.475,1.0,7.21,160.5,11:21:00,0.4729,1,12.69,286.0,Dryas,M,PF,0.184,37,28,0.282,0.22
DL42,3,2022-08-01,TRUE,4.9,19110,11:24:00,0.475,0,45.0,666,11:29:00,0.4785,0,45.0,567.0,FALSE,FALSE,0.9008586297947617,-0.9388669240030747,0.47675,0.0,45.0,616.5,11:24:00,0.475,0,45.0,666.0,Dryas,M,PF,0.16,40,35,1.0,0.5123076923076924
DL44,3,2022-08-03,TRUE,4.6,1156,10:36:00,0.4417,1,1.39,89,10:46:00,0.4486,1,1.51,91.0,FALSE,FALSE,-1.0599230730156592,-1.1889817635613342,0.44515,1.0,1.45,90.0,10:46:00,0.4486,1,1.51,91.0,Dryas,F,PD,0.085,31,29,0.033555555555555554,0.07
HL69,5,2022-08-03,FALSE,4.6,1156,10:37:00,0.4424,1,3.81,0,10:49:00,0.4507,1,1.73,40.0,FALSE,FALSE,-1.0599230730156592,-1.1889817635613342,0.44655,1.0,2.77,20.0,10:37:00,0.4424,1,3.81,0.0,Hecale,F,PD,0.278,43,48,0.08466666666666667,0.0
HL67,5,2022-08-03,TRUE,4.6,1156,10:39:00,0.4438,1,2.89,94,10:51:00,0.4521,1,15.35,1095.0,FALSE,FALSE,-1.0599230730156592,-1.1889817635613342,0.44794999999999996,1.0,9.12,594.5,10:51:00,0.4521,1,15.35,1095.0,Hecale,M,PF,0.265,43,40,0.3411111111111111,0.8423076923076923
HL66,5,2022-08-03,TRUE,4.6,1156,10:44:00,0.4472,1,1.08,67,10:53:00,0.4535,1,2.84,216.0,FALSE,FALSE,-1.0599230730156592,-1.1889817635613342,0.45035000000000003,1.0,1.96,141.5,10:53:00,0.4535,1,2.84,216.0,Hecale,F,PF,0.175,39,44,0.0631111111111111,0.16615384615384615
HL81,3,2022-08-05,TRUE,5.0,3390,11:47:00,0.491,1,2.01,29,11:53:00,0.4951,1,5.82,139.0,FALSE,FALSE,-0.8159447771440719,-0.8554953108169887,0.49305,1.0,3.915,84.0,11:53:00,0.4951,1,5.82,139.0,Hecale,F,PD,0.208,42,75,0.12933333333333333,0.10692307692307693
HL79,3,2022-08-05,TRUE,5.0,3390,11:49:00,0.4924,1,21.78,653,11:55:00,0.4965,1,5.07,55.0,FALSE,FALSE,-0.8159447771440719,-0.8554953108169887,0.49445,1.0,13.425,354.0,11:49:00,0.4924,1,21.78,653.0,Hecale,F,PF,0.224,44,115,0.48400000000000004,0.5023076923076923
HL72,5,2022-08-05,TRUE,5.0,3030,12:05:00,0.5035,1,9.02,213,12:11:00,0.5076,1,6.87,280.0,FALSE,FALSE,-0.8552608856999231,-0.8554953108169887,0.5055499999999999,1.0,7.945,246.5,12:05:00,0.5035,1,9.02,213.0,Hecale,M,PD,0.182,39,49,0.20044444444444443,0.16384615384615384
HL71,5,2022-08-05,TRUE,5.0,3030,12:08:00,0.5056,1,3.16,120,12:13:00,0.509,2,30.2,833.0,FALSE,FALSE,-0.8552608856999231,-0.8554953108169887,0.5073000000000001,1.5,16.68,476.5,12:13:00,0.509,2,30.2,833.0,Hecale,M,PD,0.244,43,74,0.6711111111111111,0.6407692307692308
HL80,3,2022-08-05,TRUE,5.0,3030,12:09:00,0.5063,1,1.96,109,12:15:00,0.5104,1,1.67,90.0,FALSE,FALSE,-0.8552608856999231,-0.8554953108169887,0.50835,1.0,1.815,99.5,12:09:00,0.5063,1,1.96,109.0,Hecale,M,PD,0.197,43,40,0.043555555555555556,0.08384615384615385
HL77,5,2022-08-08,TRUE,6.0,4410,11:19:00,0.4715,0,45.0,156,11:29:00,0.4785,1,41.14,285.0,FALSE,FALSE,-0.7045491362358269,-0.021779178956125616,0.475,0.5,43.07,220.5,11:19:00,0.4715,0,45.0,156.0,Hecale,M,PF,0.235,44,66,1.0,0.12
HL62,9,2022-08-08,FALSE,6.0,4410,11:23:00,0.4743,1,1.75,50,11:33:00,0.4813,1,4.25,143.0,FALSE,FALSE,-0.7045491362358269,-0.021779178956125616,0.4778,1.0,3.0,96.5,11:33:00,0.4813,1,4.25,143.0,Hecale,M,PD,0.225,43,65,0.09444444444444444,0.11
HL75,5,2022-08-08,FALSE,6.0,4410,11:25:00,0.4757,1,23.78,1093,11:37:00,0.484,0,45.0,1169.0,FALSE,FALSE,-0.7045491362358269,-0.021779178956125616,0.47985,0.5,34.39,1131.0,11:37:00,0.484,0,45.0,1169.0,Hecale,F,PD,0.176,41,40,1.0,0.8992307692307693
HL83,1,2022-08-12,TRUE,5.0,4680,11:17:00,0.4701,1,2.48,0,11:27:00,0.4771,1,3.22,54.0,FALSE,FALSE,-0.6750620548189387,-0.8554953108169887,0.4736,1.0,2.85,27.0,11:27:00,0.4771,1,3.22,54.0,Hecale,M,PF,0.22,43,56,0.07155555555555557,0.04153846153846154
HL82,1,2022-08-12,TRUE,5.0,4680,11:22:00,0.4736,1,5.15,44,11:30:00,0.4792,1,1.94,70.0,FALSE,FALSE,-0.6750620548189387,-0.8554953108169887,0.47640000000000005,1.0,3.545,57.0,11:22:00,0.4736,1,5.15,44.0,Hecale,F,PF,0.221,43,52,0.11444444444444445,0.033846153846153845
HL84,1,2022-08-12,TRUE,5.0,4680,11:24:00,0.475,1,4.74,67,11:32:00,0.4806,1,24.14,110.0,FALSE,FALSE,-0.6750620548189387,-0.8554953108169887,0.4778,1.0,14.440000000000001,88.5,11:32:00,0.4806,1,24.14,110.0,Hecale,F,PD,0.126,36,43,0.5364444444444445,0.08461538461538462
HL88,1,2022-08-15,TRUE,6.0,3070,11:05:00,0.4618,1,3.67,47,11:16:00,0.4694,1,4.49,90.0,TRUE,FALSE,-0.8508924291937174,-0.021779178956125616,0.4656,1.0,4.08,68.5,11:16:00,0.4694,1,4.49,90.0,Hecale,F,PF,0.129,35,53,0.09977777777777778,0.06923076923076923
HL85,1,2022-08-15,TRUE,6.0,3070,11:07:00,0.4632,1,1.18,40,11:19:00,0.4715,1,14.36,175.0,TRUE,FALSE,-0.8508924291937174,-0.021779178956125616,0.46735,1.0,7.77,107.5,11:19:00,0.4715,1,14.36,175.0,Hecale,F,PF,0.168,40,47,0.3191111111111111,0.1346153846153846
HL90,1,2022-08-15,TRUE,6.4,4570,11:27:00,0.4771,1,40.31,388,11:42:00,0.4875,1,27.39,1300.0,FALSE,FALSE,-0.6870753102110042,0.31170727378821994,0.4823,1.0,33.85,844.0,11:27:00,0.4771,1,40.31,388.0,Hecale,M,PD,0.136,39,15,0.8957777777777778,0.29846153846153844
HL87,1,2022-08-15,TRUE,6.4,4570,11:31:00,0.4799,1,13.92,290,11:55:00,0.4965,1,4.57,177.0,FALSE,FALSE,-0.6870753102110042,0.31170727378821994,0.48819999999999997,1.0,9.245000000000001,233.5,11:31:00,0.4799,1,13.92,290.0,Hecale,M,PF,0.13,36,64,0.30933333333333335,0.2230769230769231
HL86,1,2022-08-15,TRUE,6.4,4570,11:34:00,0.4819,1,10.16,289,11:47:00,0.491,1,4.0,127.0,FALSE,FALSE,-0.6870753102110042,0.31170727378821994,0.48645,1.0,7.08,208.0,11:34:00,0.4819,1,10.16,289.0,Hecale,M,PF,0.228,45,83,0.22577777777777777,0.22230769230769232
HL89,1,2022-08-15,TRUE,6.4,4570,11:37:00,0.484,1,1.52,22,11:50:00,0.4931,1,13.58,223.0,FALSE,FALSE,-0.6870753102110042,0.31170727378821994,0.48855,1.0,7.55,122.5,11:50:00,0.4931,1,13.58,223.0,Hecale,M,PF,0.161,35,37,0.30177777777777776,0.17153846153846153
DL42,5,2022-08-15,FALSE,6.4,4570,11:39:00,0.4854,2,4.59,5,11:53:00,0.4951,1,6.37,38.0,FALSE,FALSE,-0.6870753102110042,0.31170727378821994,0.49024999999999996,1.5,5.48,21.5,11:53:00,0.4951,1,6.37,38.0,Dryas,M,PF,0.16,40,35,0.14155555555555555,0.02923076923076923
HL93,1,2022-08-17,TRUE,7.4,5400,11:28:00,0.4778,0,45.0,1250,11:38:00,0.4847,1,12.52,800.0,FALSE,FALSE,-0.5964298377072363,1.145423405649083,0.48125,0.5,28.759999999999998,1025.0,11:28:00,0.4778,0,45.0,1250.0,Hecale,F,PD,0.215,42,59,1.0,0.9615384615384616
HL91,1,2022-08-17,TRUE,7.4,5400,11:31:00,0.4799,1,14.91,1300,11:40:00,0.4861,1,16.33,1188.0,FALSE,FALSE,-0.5964298377072363,1.145423405649083,0.483,1.0,15.62,1244.0,11:40:00,0.4861,1,16.33,1188.0,Hecale,M,PD,0.227,45,69,0.36288888888888887,0.9138461538461539
HL92,1,2022-08-17,TRUE,7.4,5400,11:33:00,0.4813,1,0.99,37,11:42:00,0.4875,1,14.98,1300.0,FALSE,FALSE,-0.5964298377072363,1.145423405649083,0.4844,1.0,7.985,668.5,11:42:00,0.4875,1,14.98,1300.0,Hecale,M,PD,0.231,45,38,0.3328888888888889,1.0
HL71,7,2022-08-19,TRUE,4.6,9990,10:38:00,0.4431,2,7.11,586,10:49:00,0.4507,1,13.8,343.0,FALSE,FALSE,-0.09514945362013412,-1.1889817635613342,0.44689999999999996,1.5,10.455,464.5,10:49:00,0.4507,1,13.8,343.0,Hecale,M,PD,0.244,43,74,0.3066666666666667,0.26384615384615384
HL79,5,2022-08-19,TRUE,4.6,9990,10:41:00,0.4451,1,11.85,1218,10:55:00,0.4549,1,16.53,1200.0,FALSE,FALSE,-0.09514945362013412,-1.1889817635613342,0.45,1.0,14.190000000000001,1209.0,10:55:00,0.4549,1,16.53,1200.0,Hecale,F,PF,0.224,44,115,0.36733333333333335,0.9230769230769231
HL80,5,2022-08-19,FALSE,4.6,9990,10:44:00,0.4472,1,1.08,0,10:58:00,0.4569,1,9.45,746.0,FALSE,FALSE,-0.09514945362013412,-1.1889817635613342,0.45204999999999995,1.0,5.265,373.0,10:58:00,0.4569,1,9.45,746.0,Hecale,M,PD,0.197,43,40,0.21,0.5738461538461539
HL81,5,2022-08-19,TRUE,4.6,9990,10:47:00,0.4493,1,17.91,814,11:01:00,0.459,1,17.75,982.0,FALSE,FALSE,-0.09514945362013412,-1.1889817635613342,0.45415,1.0,17.83,898.0,10:47:00,0.4493,1,17.91,814.0,Hecale,F,PD,0.208,42,75,0.398,0.6261538461538462
HL77,7,2022-08-22,TRUE,6.0,6400,11:00:00,0.4583,1,35.17,397,11:09:00,0.4646,1,37.82,214.0,FALSE,FALSE,-0.48721842505209423,-0.021779178956125616,0.46145,1.0,36.495000000000005,305.5,11:09:00,0.4646,1,37.82,214.0,Hecale,M,PF,0.235,44,66,0.8404444444444444,0.1646153846153846
HL83,3,2022-08-26,TRUE,6.0,5900,10:24:00,0.4333,1,2.17,112,10:31:00,0.4382,1,2.88,147.0,FALSE,FALSE,-0.5418241313796652,-0.021779178956125616,0.43574999999999997,1.0,2.525,129.5,10:31:00,0.4382,1,2.88,147.0,Hecale,M,PF,0.22,43,56,0.064,0.11307692307692307
HL84,3,2022-08-26,FALSE,6.0,5900,10:26:00,0.4347,2,13.37,10,10:33:00,0.4396,1,9.22,136.0,FALSE,FALSE,-0.5418241313796652,-0.021779178956125616,0.43715,1.5,11.295,73.0,10:26:00,0.4347,2,13.37,10.0,Hecale,F,PD,0.126,36,43,0.2971111111111111,0.007692307692307693
HL82,3,2022-08-26,TRUE,6.0,5900,10:30:00,0.4375,1,37.36,255,10:37:00,0.4424,1,13.85,397.0,FALSE,FALSE,-0.5418241313796652,-0.021779178956125616,0.43995,1.0,25.605,326.0,10:30:00,0.4375,1,37.36,255.0,Hecale,F,PF,0.221,43,52,0.8302222222222222,0.19615384615384615
HL89,3,2022-08-30,TRUE,5.0,3280,10:23:00,0.4326,1,2.22,77,10:37:00,0.4424,1,2.79,78.0,FALSE,FALSE,-0.8279580325361375,-0.8554953108169887,0.4375,1.0,2.505,77.5,10:37:00,0.4424,1,2.79,78.0,Hecale,M,PF,0.161,35,37,0.062,0.06
HL88,3,2022-08-30,TRUE,5.0,3280,10:25:00,0.434,1,4.94,89,10:42:00,0.4458,1,2.88,70.0,FALSE,FALSE,-0.8279580325361375,-0.8554953108169887,0.43989999999999996,1.0,3.91,79.5,10:25:00,0.434,1,4.94,89.0,Hecale,F,PF,0.129,35,53,0.10977777777777778,0.06846153846153846
HL87,3,2022-08-30,TRUE,5.0,3280,10:27:00,0.4354,1,7.3,514,10:45:00,0.4479,1,35.13,1195.0,FALSE,FALSE,-0.8279580325361375,-0.8554953108169887,0.44165,1.0,21.215,854.5,10:45:00,0.4479,1,35.13,1195.0,Hecale,M,PF,0.13,36,64,0.7806666666666667,0.9192307692307692
HL86,3,2022-08-30,FALSE,5.0,3280,10:30:00,0.4375,1,2.59,46,10:47:00,0.4493,1,14.34,323.0,FALSE,FALSE,-0.8279580325361375,-0.8554953108169887,0.4434,1.0,8.465,184.5,10:47:00,0.4493,1,14.34,323.0,Hecale,M,PF,0.228,45,83,0.31866666666666665,0.24846153846153846
HL85,3,2022-08-30,TRUE,5.0,4050,10:36:00,0.4417,1,2.74,43,10:50:00,0.4514,1,16.64,117.0,FALSE,FALSE,-0.7438652447916781,-0.8554953108169887,0.44655,1.0,9.690000000000001,80.0,10:50:00,0.4514,1,16.64,117.0,Hecale,F,PF,0.168,40,47,0.3697777777777778,0.09
HL91,3,2022-08-31,TRUE,5.1,9630,10:07:00,0.4215,1,16.15,1205,10:16:00,0.4278,1,10.49,621.0,FALSE,FALSE,-0.13446556217598526,-0.7721236976309027,0.42464999999999997,1.0,13.32,913.0,10:07:00,0.4215,1,16.15,1205.0,Hecale,M,PD,0.227,45,69,0.35888888888888887,0.926923076923077
HL92,3,2022-08-31,TRUE,5.1,9630,10:12:00,0.425,1,34.15,1300,10:18:00,0.4292,1,18.21,1300.0,FALSE,FALSE,-0.13446556217598526,-0.7721236976309027,0.42710000000000004,1.0,26.18,1300.0,10:12:00,0.425,1,34.15,1300.0,Hecale,M,PD,0.231,45,38,0.7588888888888888,1.0
